account_id,username,account_age_days,posts,followers,following,has_profile_picture,bio_length,avg_likes_per_post,avg_comments_per_post,follow_back_ratio,username_pattern,activity_pattern,network_pattern,label
acc_865847,sophia_nature,1658,27,40,2577,0,27,8,5,0.015521924718665115,normal,normal,normal,genuine
acc_908746,jessica_reads,518,0,2,425,0,28,0,0,0.004705882352941176,normal,normal,normal,genuine
acc_206204,john_photo,1436,0,38,11,0,26,0,0,3.4545454545454546,normal,normal,normal,genuine
acc_475589,lily_food,1786,1772,157,612,1,34,4,2,0.2565359477124183,normal,spammy,normal,suspicious
acc_255840,alex_smith_37,1927,17,64,182,0,32,3,2,0.3516483516483517,normal,normal,normal,genuine
acc_309174,mike_travel,414,0,72,0,1,26,0,0,0.0,normal,normal,normal,genuine
acc_344907,isabella_yoga,179,432,49,3058,1,36,14,0,0.016023544800523218,normal,normal,normal,genuine
acc_923655,isabella_yoga_974,1750,1879,0,321,1,32,20,5,0.0,normal,normal,normal,genuine
acc_634185,lily_food_20,59,196,26093,305,1,0,91,8,10.0,normal,normal,fake_follower_spike,suspicious
acc_196799,tom_books,623,0,18,180,0,28,0,0,0.1,normal,normal,normal,genuine
acc_512344,chris_music,987,0,0,0,0,30,0,0,0.0,normal,normal,normal,genuine
acc_456496,get_rich_quick,240,3322,140,774,0,31,8,3,0.18087855297157623,normal,repetitive,normal,suspicious
acc_186651,sarah_jones,2088,0,96,0,0,30,0,0,0.0,normal,normal,normal,genuine
acc_824203,chris_music_165,2105,152,159,620,1,37,1,0,0.2564516129032258,normal,normal,normal,genuine
acc_179973,sarah_jones,562,0,0,0,1,31,0,0,0.0,normal,normal,normal,genuine
acc_752354,mark_coffee_136,741,279,0,103,1,33,10,1,0.0,normal,normal,normal,genuine
acc_303052,jessica_reads,238,16,30,938,0,32,14,1,0.031982942430703626,normal,normal,normal,genuine
acc_921794,sophia_nature,1842,468,6158,781,0,32,256,53,7.884763124199744,normal,normal,normal,genuine
acc_479699,emma_tech,1434,129,14382,321,1,28,10,11,10.0,normal,normal,fake_follower_spike,suspicious
acc_713500,john_photo,2412,1731,105,420,1,36,4,2,0.25,normal,spammy,normal,suspicious
acc_558178,get_easy,1495,1756,249,944,0,28,1,1,0.263771186440678,normal,repetitive,normal,suspicious
acc_519702,chris_music_491,2281,187,15506,244,1,33,71,6,10.0,normal,normal,fake_follower_spike,suspicious
acc_124148,isabella_yoga,4,34,7261,104,1,36,22,8,10.0,normal,normal,fake_follower_spike,suspicious
acc_868265,john_photo,790,46,54,1107,0,28,3,4,0.04878048780487805,normal,normal,normal,genuine
acc_510243,mark_coffee_430,1602,150,0,327,1,32,6,3,0.0,normal,normal,normal,genuine
acc_274112,user_67888,17,12,150,6393,0,30,9,3,0.02346316283435007,normal,burst,mass_following,suspicious
acc_254679,sophia_nature_177,1817,3,53,144,1,36,18,3,0.3680555555555556,normal,normal,normal,genuine
acc_358907,user_27488888,1494,30,136,6739,0,28,10,1,0.02018103576198249,normal,burst,mass_following,suspicious
acc_768961,jessica_reads,1520,65,15787,213,1,31,26,17,10.0,normal,normal,fake_follower_spike,suspicious
acc_228864,isabella_yoga,1019,24,1052,83,0,30,86,14,10.0,normal,normal,normal,genuine
acc_778818,mike_travel,35,180,91,0,1,26,19,3,0.0,normal,normal,normal,genuine
acc_116538,user_6078888,1414,31,309,3263,1,27,6,0,0.09469813055470426,normal,burst,mass_following,suspicious
acc_219629,isabella_yoga_504,304,0,2396,31,1,0,0,0,10.0,normal,normal,normal,genuine
acc_163386,lily_food,1980,0,0,3195,0,27,0,0,0.0,normal,normal,normal,genuine
acc_374516,emma_tech,1018,0,6297,904,1,0,0,0,6.96570796460177,normal,normal,normal,genuine
acc_716192,john_photo,2082,1079,52,42,1,30,16,4,1.2380952380952381,normal,normal,normal,genuine
acc_845920,jessica_reads,1528,22,0,875,1,26,12,4,0.0,normal,normal,normal,genuine
acc_927887,david_gym,911,13,22,392,1,33,5,2,0.05612244897959184,normal,normal,normal,genuine
acc_870323,click_now,579,670,329,500,0,31,1,0,0.658,normal,repetitive,normal,suspicious
acc_972051,mark_coffee_277,371,11,43,0,0,32,7,3,0.0,normal,normal,normal,genuine
acc_591246,james_sports,1905,94,0,85,1,31,15,0,0.0,normal,normal,normal,genuine
acc_561101,olivia_art_858,1101,82,86,624,0,37,12,4,0.13782051282051283,normal,normal,normal,genuine
acc_681974,emma_tech,897,1756,90,191,0,31,5,4,0.4712041884816754,normal,normal,normal,genuine
acc_150350,mark_coffee_187,59,375,31,2982,0,0,12,3,0.01039570757880617,normal,normal,normal,genuine
acc_298800,jessica_reads,1047,141,47180,326,1,32,18,19,10.0,normal,normal,fake_follower_spike,suspicious
acc_311383,alex_smith,172,21,0,166,1,30,8,0,0.0,normal,normal,normal,genuine
acc_258511,mike_travel_142,813,174,13067,326,0,26,55,19,10.0,normal,normal,fake_follower_spike,suspicious
acc_544579,james_sports,559,31,87,395,0,27,17,5,0.22025316455696203,normal,normal,normal,genuine
acc_777180,david_gym,2397,49,372,8710,0,27,2,0,0.042709529276693456,normal,burst,mass_following,suspicious
acc_954894,mike_travel,2200,5,0,696,1,36,9,1,0.0,normal,normal,normal,genuine
acc_946335,alex_smith,2197,8,81,272,1,36,7,0,0.2977941176470588,normal,normal,normal,genuine
acc_111196,sophia_nature,1240,25,5,86,1,27,13,5,0.05813953488372093,normal,normal,normal,genuine
acc_490935,mark_coffee,1373,237,645,21,1,0,33,3,10.0,normal,normal,normal,genuine
acc_892269,david_gym,1360,0,272,46,1,28,0,0,5.913043478260869,normal,normal,normal,genuine
acc_728437,alex_smith_309,866,0,108,45,0,26,0,0,2.4,normal,normal,normal,genuine
acc_274006,alex_smith,598,0,66,614,1,0,0,0,0.10749185667752444,normal,normal,normal,genuine
acc_257936,david_gym,2081,0,151,0,0,28,0,0,0.0,normal,normal,normal,genuine
acc_910175,sophia_nature,377,443,46,0,1,37,6,0,0.0,normal,normal,normal,genuine
acc_771088,sophia_nature,1329,0,5,4741,1,30,0,0,0.001054629824931449,normal,normal,normal,genuine
acc_556416,john_photo_205,407,229,37,3698,1,33,13,0,0.010005408328826392,normal,normal,normal,genuine
acc_784885,alex_smith,688,36,113,3343,0,31,3,1,0.03380197427460365,normal,burst,mass_following,suspicious
acc_850596,david_gym,1836,76,27067,250,0,30,71,12,10.0,normal,normal,fake_follower_spike,suspicious
acc_497875,lily_food,100,44,9,0,1,33,13,0,0.0,normal,normal,normal,genuine
acc_213000,mark_coffee,2412,8,3206,0,1,0,247,22,0.0,normal,normal,normal,genuine
acc_840651,mark_coffee,376,1747,84,0,1,27,4,0,0.0,normal,normal,normal,genuine
acc_912149,james_sports,2441,31,0,3701,1,37,7,4,0.0,normal,normal,normal,genuine
acc_821978,sophia_nature,554,28,0,0,1,32,0,2,0.0,normal,normal,normal,genuine
acc_289276,david_gym_541,1300,0,0,0,1,27,0,0,0.0,normal,normal,normal,genuine
acc_724157,free_fast,1595,3349,372,458,0,28,9,1,0.8122270742358079,normal,repetitive,normal,suspicious
acc_790109,john_photo,489,78,43928,385,1,32,61,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_504630,sarah_jones_654,2433,599,236,146,0,33,2,0,1.6164383561643836,normal,normal,normal,genuine
acc_284753,olivia_art,466,407,100,0,1,27,1,4,0.0,normal,normal,normal,genuine
acc_629959,olivia_art_930,209,375,104,469,1,27,17,0,0.22174840085287847,normal,normal,normal,genuine
acc_655286,lily_food,1776,7,0,0,1,28,7,4,0.0,normal,normal,normal,genuine
acc_783889,user_888888,636,22,482,4300,0,32,2,1,0.11209302325581395,normal,burst,mass_following,suspicious
acc_525925,mark_coffee_594,379,341,0,117,1,0,14,5,0.0,normal,normal,normal,genuine
acc_674083,david_gym,634,348,6435,0,1,32,488,41,0.0,normal,normal,normal,genuine
acc_338040,james_sports,323,97,186,6723,0,30,2,1,0.027666220437304774,normal,burst,mass_following,suspicious
acc_195559,sophia_nature,1022,1914,110,557,1,36,2,2,0.19748653500897667,normal,spammy,normal,suspicious
acc_102871,alex_smith,453,0,0,0,0,28,0,0,0.0,normal,normal,normal,genuine
acc_387286,jessica_reads,2069,26,31,46,1,28,2,2,0.6739130434782609,normal,normal,normal,genuine
acc_764053,mike_travel,474,131,90,0,1,36,3,0,0.0,normal,normal,normal,genuine
acc_945328,tom_books_941,395,0,0,2529,1,31,0,0,0.0,normal,normal,normal,genuine
acc_246630,isabella_yoga_777,113,74,48467,428,0,26,88,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_305888,sarah_jones_676,2104,0,33,973,1,31,0,0,0.03391572456320658,normal,normal,normal,genuine
acc_583388,alex_smith_588,1775,0,88,48,0,0,0,0,1.8333333333333333,normal,normal,normal,genuine
acc_389351,emma_tech,358,0,0,1307,1,28,0,0,0.0,normal,normal,normal,genuine
acc_741003,david_gym,1426,23,5874,0,0,28,119,23,0.0,normal,normal,normal,genuine
acc_488796,james_sports,1292,16,465,668,1,32,1,9,0.6961077844311377,normal,normal,normal,genuine
acc_594392,alex_smith,2398,16,0,2769,1,0,19,5,0.0,normal,normal,normal,genuine
acc_127965,david_gym_515,1532,16,427,0,0,33,8,7,0.0,normal,normal,normal,genuine
acc_956113,alex_smith,2369,5,1988,0,0,32,196,26,0.0,normal,normal,normal,genuine
acc_313154,isabella_yoga_572,1942,989,0,4981,1,31,7,0,0.0,normal,normal,normal,genuine
acc_373342,mike_travel,1342,19,7183,1085,1,0,641,58,6.620276497695852,normal,normal,normal,genuine
acc_442613,lily_food_2,638,184,17622,233,0,37,87,19,10.0,normal,normal,fake_follower_spike,suspicious
acc_542488,isabella_yoga,1029,39,939,2343,0,26,56,0,0.4007682458386684,normal,normal,normal,genuine
acc_147609,mike_travel,2300,0,171,55,1,31,0,0,3.109090909090909,normal,normal,normal,genuine
acc_984121,emma_tech,734,1,0,0,1,37,14,0,0.0,normal,normal,normal,genuine
acc_538017,olivia_art,1819,25,509,452,1,0,23,7,1.1261061946902655,normal,normal,normal,genuine
acc_422136,lily_food,926,572,351,484,1,28,1,1,0.7252066115702479,normal,spammy,normal,suspicious
acc_898247,john_photo_667,2,27,8081,100,1,31,15,10,10.0,normal,normal,fake_follower_spike,suspicious
acc_540304,david_gym,1847,0,0,2983,1,37,0,0,0.0,normal,normal,normal,genuine
acc_663369,click_fast,1665,0,62,1135,0,34,0,0,0.05462555066079295,normal,spammy,mass_following,suspicious
acc_542750,james_sports_783,1114,383,0,75,1,0,15,1,0.0,normal,normal,normal,genuine
acc_395074,sophia_nature,2094,0,558,105,1,0,0,0,5.314285714285714,normal,normal,normal,genuine
acc_908538,emma_tech,1239,0,46,0,1,26,0,0,0.0,normal,normal,normal,genuine
acc_716680,olivia_art_767,2402,62,65,1,1,27,0,1,10.0,normal,normal,normal,genuine
acc_912901,sophia_nature,622,10,0,760,1,28,0,1,0.0,normal,normal,normal,genuine
acc_200934,user_28788,183,9,464,3995,0,36,8,1,0.11614518147684606,normal,burst,mass_following,suspicious
acc_877007,sophia_nature,1473,0,2769,3232,1,26,0,0,0.8567450495049505,normal,normal,normal,genuine
acc_315338,user_192888,2151,2,450,3274,0,34,0,3,0.13744654856444716,normal,burst,mass_following,suspicious
acc_476948,mike_travel,1359,31,0,0,1,26,6,2,0.0,normal,normal,normal,genuine
acc_488719,olivia_art_933,1520,50,0,960,0,32,2,3,0.0,normal,normal,normal,genuine
acc_253668,david_gym,67,58,13827,228,1,31,77,12,10.0,normal,normal,fake_follower_spike,suspicious
acc_152364,tom_books,808,60,45924,377,1,27,11,4,10.0,normal,normal,fake_follower_spike,suspicious
acc_318108,james_sports,1265,13,0,889,1,32,7,0,0.0,normal,normal,normal,genuine
acc_132222,user_97588888,2065,4,78,5287,1,26,5,1,0.014753168148288254,normal,burst,mass_following,suspicious
acc_917411,sarah_jones,2194,0,0,613,1,27,0,0,0.0,normal,normal,normal,genuine
acc_479466,user_1788888,1245,2573,240,324,0,28,5,2,0.7407407407407407,normal,repetitive,normal,suspicious
acc_583671,james_sports,1191,0,8983,332,0,0,0,0,10.0,normal,normal,normal,genuine
acc_231465,david_gym,13,46,4954,203,1,37,6,3,10.0,normal,normal,fake_follower_spike,suspicious
acc_824050,buy_fast,1382,0,78,564,0,30,0,0,0.13829787234042554,normal,spammy,mass_following,suspicious
acc_376477,emma_tech_347,981,2808,24,0,0,37,7,0,0.0,normal,normal,normal,genuine
acc_758315,james_sports,2028,40,20,358,1,0,6,3,0.055865921787709494,normal,normal,normal,genuine
acc_996653,tom_books_27,19,16,2392,233,1,31,44,8,10.0,normal,normal,fake_follower_spike,suspicious
acc_963684,david_gym,345,2621,0,0,1,30,3,0,0.0,normal,normal,normal,genuine
acc_498695,hacker_pro,2165,0,54,1353,0,28,0,0,0.03991130820399113,normal,spammy,mass_following,suspicious
acc_489288,click_now,1819,854,92,508,1,28,6,1,0.18110236220472442,normal,repetitive,normal,suspicious
acc_204690,user_12288888,770,50,288,3164,0,30,9,3,0.09102402022756005,normal,burst,mass_following,suspicious
acc_324425,david_gym,964,19,435,285,0,26,27,7,1.5263157894736843,normal,normal,normal,genuine
acc_130641,mike_travel,1338,0,8804,0,1,33,0,0,0.0,normal,normal,normal,genuine
acc_531641,sophia_nature,1641,49,0,198,1,26,14,3,0.0,normal,normal,normal,genuine
acc_429780,mark_coffee_284,346,334,0,722,0,37,7,3,0.0,normal,normal,normal,genuine
acc_425039,isabella_yoga_969,1232,15,0,3652,0,31,5,4,0.0,normal,normal,normal,genuine
acc_246991,david_gym_474,1024,0,1242,193,1,27,0,0,6.435233160621761,normal,normal,normal,genuine
acc_507321,john_photo,1508,61,19,0,1,31,12,3,0.0,normal,normal,normal,genuine
acc_854069,jessica_reads,1443,2247,19,654,0,26,19,4,0.0290519877675841,normal,normal,normal,genuine
acc_190746,isabella_yoga,2313,13,6,516,0,33,5,1,0.011627906976744186,normal,normal,normal,genuine
acc_405246,james_sports,1863,0,42,29,1,27,0,0,1.4482758620689655,normal,normal,normal,genuine
acc_828380,click_here_now,1892,1224,64,350,0,34,1,3,0.18285714285714286,normal,repetitive,normal,suspicious
acc_334373,lily_food_446,37,278,75,687,1,0,9,0,0.1091703056768559,normal,normal,normal,genuine
acc_186345,sarah_jones_980,2204,0,893,109,1,27,0,0,8.192660550458715,normal,normal,normal,genuine
acc_258569,lily_food_250,185,2212,148,799,0,33,1,0,0.18523153942428036,normal,spammy,normal,suspicious
acc_622112,mark_coffee_853,2248,4156,0,4086,1,36,13,5,0.0,normal,normal,normal,genuine
acc_745686,david_gym,128,84,443,2322,1,34,1,3,0.19078380706287684,normal,burst,mass_following,suspicious
acc_777968,isabella_yoga,630,0,156,273,1,27,0,0,0.5714285714285714,normal,normal,normal,genuine
acc_639944,sarah_jones,539,1637,309,451,0,26,1,1,0.6851441241685144,normal,spammy,normal,suspicious
acc_969074,david_gym_687,556,0,0,0,0,33,0,0,0.0,normal,normal,normal,genuine
acc_324284,olivia_art,241,0,59,649,1,0,0,0,0.09090909090909091,normal,normal,normal,genuine
acc_702656,john_photo_849,1598,2,20,197,1,0,11,5,0.10152284263959391,normal,normal,normal,genuine
acc_907816,john_photo,2157,21,3,169,1,33,20,2,0.01775147928994083,normal,normal,normal,genuine
acc_551880,isabella_yoga_463,624,0,74,4360,1,27,0,0,0.016972477064220184,normal,normal,normal,genuine
acc_517885,chris_music,535,49,63,0,0,27,10,5,0.0,normal,normal,normal,genuine
acc_537805,john_photo_22,542,101,8636,147,1,26,87,15,10.0,normal,normal,fake_follower_spike,suspicious
acc_486490,james_sports,1074,0,30,536,1,33,0,0,0.055970149253731345,normal,normal,normal,genuine
acc_427523,sophia_nature,370,2640,0,940,0,33,11,1,0.0,normal,normal,normal,genuine
acc_204915,buy_here,2487,4635,83,567,0,30,8,2,0.14638447971781304,normal,repetitive,normal,suspicious
acc_365015,olivia_art,842,45,0,156,1,26,19,0,0.0,normal,normal,normal,genuine
acc_602901,jessica_reads_616,8,82,7994,409,0,27,32,5,10.0,normal,normal,fake_follower_spike,suspicious
acc_460099,mark_coffee,930,66,14127,287,1,31,86,9,10.0,normal,normal,fake_follower_spike,suspicious
acc_963813,user_4228888,332,2401,215,196,1,30,2,3,1.096938775510204,normal,repetitive,normal,suspicious
acc_414313,olivia_art,1480,17,0,606,1,30,14,2,0.0,normal,normal,normal,genuine
acc_657536,james_sports,1962,137,21083,104,1,37,24,19,10.0,normal,normal,fake_follower_spike,suspicious
acc_188374,alex_smith,1598,47,0,142,1,37,0,4,0.0,normal,normal,normal,genuine
acc_841995,olivia_art,2147,34,497,813,1,36,21,1,0.6113161131611317,normal,normal,normal,genuine
acc_264592,tom_books,1639,52,98,593,1,27,6,5,0.16526138279932545,normal,normal,normal,genuine
acc_945089,isabella_yoga_666,68,40,0,716,1,27,6,1,0.0,normal,normal,normal,genuine
acc_857065,sophia_nature,276,0,44,43,1,30,0,0,1.0232558139534884,normal,normal,normal,genuine
acc_228028,olivia_art,1140,6,50,1075,1,36,2,1,0.046511627906976744,normal,normal,normal,genuine
acc_941017,jessica_reads,1404,0,0,1066,0,37,0,0,0.0,normal,normal,normal,genuine
acc_171921,sarah_jones,498,173,0,116,1,26,14,4,0.0,normal,normal,normal,genuine
acc_913031,lily_food_855,688,72,187,3914,0,31,3,3,0.047777210015329585,normal,burst,mass_following,suspicious
acc_847096,jessica_reads,1980,0,0,0,0,27,0,0,0.0,normal,normal,normal,genuine
acc_693343,isabella_yoga,2164,2232,0,0,1,37,5,2,0.0,normal,normal,normal,genuine
acc_666815,bitcoin_to_moon,2191,2329,65,723,0,34,5,0,0.08990318118948824,normal,repetitive,normal,suspicious
acc_398196,olivia_art,659,0,0,30,1,30,0,0,0.0,normal,normal,normal,genuine
acc_542320,isabella_yoga,164,382,0,844,1,37,6,4,0.0,normal,normal,normal,genuine
acc_887057,mike_travel_362,20,52,4081,140,1,39,11,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_304459,jessica_reads,2412,0,26,0,1,28,0,0,0.0,normal,normal,normal,genuine
acc_641348,david_gym,2026,116,23,0,1,28,5,5,0.0,normal,normal,normal,genuine
acc_882193,david_gym,1625,0,18,285,1,33,0,0,0.06315789473684211,normal,normal,normal,genuine
acc_797557,david_gym,684,12,9748,114,1,30,865,95,10.0,normal,normal,normal,genuine
acc_936708,james_sports,2410,0,0,922,1,26,0,0,0.0,normal,normal,normal,genuine
acc_185390,david_gym,2211,598,448,414,1,37,5,1,1.0821256038647342,normal,spammy,normal,suspicious
acc_970055,david_gym_310,2051,35,0,147,0,31,12,5,0.0,normal,normal,normal,genuine
acc_313502,user_574888,943,83,322,6339,1,39,2,0,0.05079665562391544,normal,burst,mass_following,suspicious
acc_362230,jessica_reads,672,0,0,594,1,32,0,0,0.0,normal,normal,normal,genuine
acc_266316,james_sports,2252,34,304,0,1,30,0,1,0.0,normal,normal,normal,genuine
acc_608136,james_sports_451,318,0,0,0,0,27,0,0,0.0,normal,normal,normal,genuine
acc_463625,james_sports,1239,307,364,0,0,27,8,1,0.0,normal,normal,normal,genuine
acc_716309,isabella_yoga,1093,714,239,355,0,28,2,2,0.6732394366197183,normal,spammy,normal,suspicious
acc_332527,john_photo_861,1005,450,0,843,1,36,3,3,0.0,normal,normal,normal,genuine
acc_557311,sarah_jones,2146,0,0,4254,0,27,0,0,0.0,normal,normal,normal,genuine
acc_817971,hacker_pro,1284,3829,491,349,0,31,2,3,1.4068767908309456,normal,repetitive,normal,suspicious
acc_230104,olivia_art,2125,99,6338,94,1,27,78,4,10.0,normal,normal,fake_follower_spike,suspicious
acc_482483,david_gym_622,2499,2279,279,608,1,26,4,1,0.4588815789473684,normal,spammy,normal,suspicious
acc_849757,sarah_jones,684,61,416,5892,0,39,7,3,0.07060420909708079,normal,burst,mass_following,suspicious
acc_595155,mark_coffee_857,361,4717,308,419,1,37,8,2,0.7350835322195705,normal,normal,normal,genuine
acc_782841,free_here,1735,0,27,1031,0,28,0,0,0.026188166828322017,normal,spammy,mass_following,suspicious
acc_147111,alex_smith,652,15,588,0,1,32,46,6,0.0,normal,normal,normal,genuine
acc_157398,jessica_reads,2168,41,12,683,1,30,4,2,0.017569546120058566,normal,normal,normal,genuine
acc_890888,tom_books,1115,0,537,0,1,36,0,0,0.0,normal,normal,normal,genuine
acc_547852,sophia_nature,1462,0,13,0,1,32,0,0,0.0,normal,normal,normal,genuine
acc_863124,emma_tech,328,0,9,7,1,36,0,0,1.2857142857142858,normal,normal,normal,genuine
acc_246054,emma_tech,1351,0,10,627,1,26,0,0,0.01594896331738437,normal,normal,normal,genuine
acc_550513,isabella_yoga_275,1323,19,973,0,1,33,2,3,0.0,normal,normal,normal,genuine
acc_505695,jessica_reads,790,469,64,3425,0,32,16,0,0.018686131386861315,normal,normal,normal,genuine
acc_688285,sarah_jones_910,1820,0,0,0,1,26,0,0,0.0,normal,normal,normal,genuine
acc_694947,click_now,1105,3094,82,834,0,28,7,3,0.09832134292565947,normal,repetitive,normal,suspicious
acc_790138,emma_tech_168,1738,170,0,2819,1,31,12,0,0.0,normal,normal,normal,genuine
acc_785707,jessica_reads,714,234,0,0,1,33,18,4,0.0,normal,normal,normal,genuine
acc_930165,tom_books,497,342,0,116,0,27,8,0,0.0,normal,normal,normal,genuine
acc_317220,lily_food_891,955,447,103,0,0,37,4,0,0.0,normal,normal,normal,genuine
